date,close,volume,open,high,low
2017-07-06,14.625,54833580,14.613,14.727,14.425
2017-07-07,15.018,54940830,14.665,15.075,14.665
2017-07-10,15.267,52017280,15.034,15.323,14.965
2017-07-11,15.433,48873260,15.237,15.523,15.155
2017-07-12,15.875,82834520,15.577,15.88,15.577
2017-07-13,15.821,66944180,15.851,16.013,15.698
2017-07-14,16.112,55201000,15.93,16.135,15.797
2017-07-17,16.17,166819100,16.291,16.355,16.002
2017-07-18,18.36,415255900,17.612,18.5,17.424
2017-07-19,18.386,172409900,18.297,18.717,18.175
2017-07-20,18.36,78731100,18.384,18.592,18.27
2017-07-21,18.854,92583370,18.272,19.15,18.271
2017-07-24,18.791,87877970,18.8685,19.025,18.701
2017-07-25,18.697,53707770,18.779,18.866,18.581
2017-07-26,18.908,44639270,18.77,18.9704,18.751
2017-07-27,18.268,112151600,18.989,19.0,17.938
2017-07-28,18.404,62001630,18.2,18.503,18.118
2017-07-31,18.166,48655550,18.426,18.4974,18.065
2017-08-01,18.203,50575340,18.249,18.462,18.143
2017-08-02,18.074,57597540,18.222,18.257,17.7815
2017-08-03,17.923,46213460,18.053,18.1225,17.802
2017-08-04,18.027,44882470,17.96,18.1,17.85
2017-08-07,18.133,46079850,18.1,18.227,17.91
2017-08-08,17.836,59511390,18.137,18.191,17.745
2017-08-09,17.578,96582490,17.143,17.596,17.001
2017-08-10,16.914,96222030,17.403,17.445,16.76
2017-08-11,17.14,50208230,16.986,17.258,16.9
2017-08-14,17.1,74632170,16.98,17.245,16.88
2017-08-15,16.85,55315800,17.153,17.188,16.825
2017-08-16,16.998,70087910,16.75,17.05,16.625
2017-08-17,16.609,51920680,16.923,17.058,16.572
2017-08-18,16.654,73820330,16.595,16.997,16.58
2017-08-21,16.676,64751770,16.691,16.899,16.423
2017-08-22,16.934,48815450,16.776,16.993,16.704
2017-08-23,16.906,46302860,16.835,16.964,16.67
2017-08-24,16.813,53585880,16.986,17.1236,16.615
2017-08-25,16.595,40602830,16.858,16.875,16.55
2017-08-28,16.712,36448350,16.643,16.867,16.56
2017-08-29,16.881,46150610,16.5,16.968,16.473
2017-08-30,17.469,80266460,16.95,17.485,16.937
2017-08-31,17.471,69318940,17.545,17.624,17.386
2017-09-01,17.474,38105980,17.555,17.648,17.392
2017-09-05,17.452,45952450,17.34,17.588,17.244
2017-09-06,17.925,87368600,17.525,17.946,17.373
2017-09-07,17.9,60155990,17.88,18.035,17.71
2017-09-08,17.642,45891460,17.845,18.039,17.625
2017-09-11,18.174,59740550,17.81,18.247,17.803
2017-09-12,18.515,66814050,18.255,18.533,18.0644
2017-09-13,18.364,43124310,18.407,18.45,18.255
2017-09-14,18.263,45007010,18.325,18.5288,18.207
2017-09-15,18.235,55770620,18.273,18.493,18.143
2017-09-18,18.462,53552280,18.361,18.545,18.273
2017-09-19,18.568,49630880,18.498,18.623,18.417
2017-09-20,18.551,46135910,18.61,18.65,18.32
2017-09-21,18.878,71416600,18.582,18.995,18.451
2017-09-22,18.735,54560480,18.84,18.985,18.639
2017-09-25,17.855,93597100,18.646,18.655,17.77
2017-09-26,17.938,55998750,18.07,18.095,17.655
2017-09-27,18.197,49885150,18.101,18.334,18.07
2017-09-28,18.07,40743950,18.125,18.195,17.936
2017-09-29,18.135,42211120,18.073,18.29,18.065
2017-10-02,17.701,73359490,18.211,18.28,17.658
2017-10-03,17.919,39521850,17.765,17.97,17.755
2017-10-04,18.445,91905130,18.141,18.67,18.125
2017-10-05,19.439,193609600,18.565,19.449,18.449
2017-10-06,19.802,152538900,19.43,19.892,19.205
2017-10-09,19.687,69663840,19.91,19.94,19.656
2017-10-10,19.508,62311960,19.785,19.83,19.21
2017-10-11,19.495,64380600,19.557,19.622,19.381
2017-10-12,19.586,77651110,19.675,19.862,19.471
2017-10-13,19.949,120460300,19.97,20.082,19.7187
2017-10-16,20.268,217779400,20.195,20.283,19.786
2017-10-17,19.948,238558500,20.011,20.438,19.777
2017-10-18,19.554,111881900,19.999,20.001,19.425
2017-10-19,19.513,70308730,19.301,19.525,19.116
2017-10-20,19.416,59895950,19.59,19.638,19.377
2017-10-23,19.247,69756510,19.417,19.49,19.1035
2017-10-24,19.602,70521660,19.275,19.6735,19.14
2017-10-25,19.377,53130360,19.538,19.7055,19.301
2017-10-26,19.521,51732120,19.466,19.761,19.408
2017-10-27,19.954,81223380,19.72,20.065,19.622
2017-10-30,19.837,54348440,19.962,20.1099,19.7072
2017-10-31,19.643,55119250,19.821,19.859,19.5218
2017-11-01,19.8,50070210,19.724,19.9199,19.6
2017-11-02,19.932,35960490,19.745,19.944,19.709
2017-11-03,20.001,36767660,19.98,20.055,19.799
2017-11-06,20.013,58451810,20.0,20.248,19.809
2017-11-07,19.589,64605870,20.0,20.061,19.48
2017-11-08,19.644,42333430,19.6,19.709,19.474
2017-11-09,19.39,59592140,19.446,19.449,19.081
2017-11-10,19.202,66196130,19.161,19.259,18.95
2017-11-13,19.508,46052850,19.112,19.605,19.1
2017-11-14,19.571,34403820,19.364,19.588,19.3
2017-11-15,19.212,41988680,19.454,19.542,19.153
2017-11-16,19.551,56697990,19.433,19.77,19.375
2017-11-17,19.32,39023830,19.574,19.595,19.265
2017-11-20,19.41,37488240,19.33,19.432,19.19
2017-11-21,19.623,46182810,19.504,19.752,19.4971
2017-11-22,19.632,58923210,19.658,19.675,19.363
2017-11-24,19.575,21605350,19.665,19.69,19.533
2017-11-27,19.505,32002070,19.556,19.585,19.4
2017-11-28,19.918,69754160,19.534,19.968,19.401
2017-11-29,18.815,141804500,19.891,19.9029,18.432
2017-11-30,18.758,66155160,19.031,19.086,18.668
2017-12-01,18.682,62160250,18.699,18.98,18.5
2017-12-04,18.404,90668970,18.936,18.972,17.838
2017-12-05,18.421,57817830,18.35,18.814,18.119
2017-12-06,18.53,53551260,18.338,18.6484,18.288
2017-12-07,18.52,46567000,18.571,18.734,18.322
2017-12-08,18.854,49641880,18.65,18.942,18.63
2017-12-11,18.622,52534420,18.785,18.942,18.591
2017-12-12,18.573,41658260,18.601,18.785,18.4818
2017-12-13,18.786,47021650,18.61,18.869,18.541
2017-12-14,18.956,77588830,18.798,19.264,18.72
2017-12-15,19.012,72728990,18.961,19.143,18.801
2017-12-18,19.042,50079150,19.12,19.165,18.89
2017-12-19,18.702,70254280,19.018,19.0298,18.575
2017-12-20,18.882,64084320,18.794,18.911,18.526
2017-12-21,18.862,35483720,18.944,19.095,18.758
2017-12-22,18.994,37728230,18.833,19.095,18.68
2017-12-26,18.776,30444440,18.978,18.994,18.64
2017-12-27,18.624,39907820,18.78,18.81,18.522
2017-12-28,19.271,100970400,18.718,19.449,18.685
2017-12-29,19.196,51805390,19.251,19.395,19.122
2018-01-02,20.107,108918300,19.61,20.165,19.542
2018-01-03,20.505,85858080,20.205,20.621,20.15
2018-01-04,20.563,60199370,20.62,20.705,20.4001
2018-01-05,20.999,70032410,20.725,21.002,20.559
2018-01-08,21.205,55509090,21.002,21.25,20.844
2018-01-09,20.931,61116400,21.211,21.298,20.859
2018-01-10,21.252,59482470,20.757,21.364,20.691
2018-01-11,21.724,69889800,21.429,21.775,21.335
2018-01-12,22.123,81905310,21.718,22.255,21.6
2018-01-16,22.153,134952600,22.424,22.607,21.72
2018-01-17,21.75,90704030,22.1,22.115,21.632
2018-01-18,22.033,82120940,22.034,22.058,21.655
2018-01-19,22.046,103562100,22.275,22.349,21.85
2018-01-22,22.758,171280900,22.2,22.7785,22.12
2018-01-23,25.029,276371700,25.505,25.771,24.802
2018-01-24,26.13,171937800,25.088,26.171,24.9311
2018-01-25,26.97,153115600,26.3,27.23,26.023
2018-01-26,27.46,109323700,27.1485,27.46,26.876
2018-01-29,28.459,173773400,27.42,28.681,27.392
2018-01-30,27.88,120558200,27.7,28.273,27.27
2018-01-31,27.03,116535300,28.194,28.2289,26.958
2018-02-01,26.507,96511610,26.641,27.195,26.338
2018-02-02,26.743,90306000,26.3,27.062,26.271
2018-02-05,25.426,118164900,26.2,26.7899,25.003
2018-02-06,26.572,124122400,24.77,26.67,24.5
2018-02-07,26.456,87292090,26.658,27.245,26.4325
2018-02-08,25.01,92677070,26.708,26.762,25.0
2018-02-09,24.947,168990600,25.385,25.58,23.611
2018-02-12,25.795,85185640,25.214,25.915,24.9
2018-02-13,25.827,68057450,25.729,26.141,25.47
2018-02-14,26.6,109487400,26.047,26.988,26.033
2018-02-15,28.027,107240100,27.003,28.05,26.763
2018-02-16,27.852,83028830,27.873,28.196,27.569
2018-02-20,27.855,77547590,27.774,28.5812,27.661
2018-02-21,28.104,93481090,28.207,28.664,28.001
2018-02-22,27.814,88783370,28.388,28.45,27.445
2018-02-23,28.593,72927890,28.1,28.6,27.781
2018-02-26,29.416,102568300,28.875,29.5648,28.701
2018-02-27,29.061,92474140,29.477,29.736,29.059
2018-02-28,29.138,75014440,29.31,29.575,29.078
2018-03-01,29.039,118929900,29.275,29.525,28.383
2018-03-02,30.105,132785000,28.465,30.118,28.323
2018-03-05,31.5,189577700,30.285,31.691,29.76
2018-03-06,32.522,182454500,31.988,32.579,31.65
2018-03-07,32.116,171107400,32.0,32.374,31.455
2018-03-08,31.7,113667000,32.22,32.2918,31.413
2018-03-09,33.144,143202400,32.133,33.144,32.023
2018-03-12,32.13,202774200,33.356,33.398,31.86
2018-03-13,31.588,128787500,32.387,32.5841,31.3278
2018-03-14,32.155,104638400,31.816,32.388,31.77
2018-03-15,32.109,54654670,32.317,32.34,31.814
2018-03-16,31.845,73152680,32.142,32.411,31.837
2018-03-19,31.348,98442010,31.58,31.7,30.734
2018-03-20,31.75,59832400,31.326,31.95,31.28
2018-03-21,31.648,50618690,31.635,31.94,31.4511
2018-03-22,30.67,79597140,31.307,31.412,30.566
2018-03-23,30.094,95041810,30.741,31.073,30.036
2018-03-26,32.035,119706400,30.936,32.103,30.2
2018-03-27,30.069,120282400,32.249,32.29,29.7
2018-03-28,28.577,189495200,29.839,29.88,28.161
2018-03-29,29.535,191158500,28.7,29.535,27.59
2018-04-02,28.029,133433100,29.194,29.287,27.505
2018-04-03,28.367,126692700,28.545,29.125,27.801
2018-04-04,28.894,128926700,27.363,29.031,27.1224
2018-04-05,29.397,105691800,29.315,29.916,28.911
2018-04-06,28.885,113628900,28.91,29.885,28.565
2018-04-09,28.993,98330680,29.177,29.955,28.912
2018-04-10,29.807,106698400,29.768,29.895,29.169
2018-04-11,30.367,148390400,30.2885,31.164,30.182
2018-04-12,30.925,102066600,30.9719,31.113,30.675
2018-04-13,31.165,120018500,31.729,31.749,30.823
2018-04-16,30.778,197822500,31.599,31.61,30.4
2018-04-17,33.606,338111800,32.966,33.862,32.377
2018-04-18,33.452,111751900,33.63,33.882,33.11
2018-04-19,33.27,84200320,33.288,33.531,32.677
2018-04-20,32.777,91169410,33.222,33.651,32.6
2018-04-23,31.869,88716310,32.915,33.122,31.708
2018-04-24,30.702,138734500,31.9217,32.0249,30.231
2018-04-25,30.576,147639400,30.637,30.998,29.2615
2018-04-26,31.398,92237070,31.0,31.663,30.558
2018-04-27,31.176,70701180,31.625,31.745,30.65
2018-04-30,31.246,60667640,31.107,31.788,31.0118
2018-05-01,31.33,60148380,31.036,31.348,30.669
2018-05-02,31.336,55776130,31.165,31.71,31.0403
2018-05-03,31.169,60373860,31.259,31.259,30.573
2018-05-04,32.009,82042030,30.871,32.098,30.767
2018-05-07,32.626,71211980,32.1995,32.9023,31.934
2018-05-08,32.689,46949530,32.59,32.7348,32.305
2018-05-09,33.03,56234070,32.879,33.195,32.751
2018-05-10,32.96,52327840,33.15,33.2055,32.7344
2018-05-11,32.646,45844300,32.965,33.126,32.487
2018-05-14,32.853,40862500,32.725,33.0504,32.704
2018-05-15,32.613,47392630,32.594,32.694,32.2434
2018-05-16,32.819,36643260,32.628,32.972,32.514
2018-05-17,32.522,49278560,32.753,33.045,32.3173
2018-05-18,32.418,35749610,32.49,32.642,32.28
2018-05-21,33.182,65964460,32.711,33.188,32.545
2018-05-22,33.162,59166430,33.405,33.663,33.115
2018-05-23,34.472,100212100,32.904,34.5,32.809
2018-05-24,34.929,144931300,34.434,35.4,34.112
2018-05-25,35.129,78016020,34.99,35.436,34.883
2018-05-29,34.973,97004130,35.15,35.61,34.671
2018-05-30,35.354,56581690,35.237,35.4,34.926
2018-05-31,35.16,69068130,35.38,35.553,35.021
2018-06-01,35.993,71024210,35.388,35.999,35.282
2018-06-04,36.181,76628650,36.2685,36.3,35.551
2018-06-05,36.58,83468860,36.332,36.983,36.1412
2018-06-06,36.745,77000330,36.7785,36.968,36.333
2018-06-07,36.14,82603230,36.854,36.87,35.78
2018-06-08,36.057,52228730,35.806,36.239,35.625
2018-06-11,36.145,44157760,36.188,36.567,36.091
2018-06-12,36.383,42200720,36.36,36.598,36.2
2018-06-13,37.993,181860200,36.753,38.4254,36.411
2018-06-14,39.287,145495400,38.427,39.503,38.325
2018-06-15,39.198,135692100,39.071,39.886,38.751
2018-06-18,39.04,68009840,38.772,39.316,38.65
2018-06-19,40.498,166738100,38.95,40.529,38.85
2018-06-20,41.676,164533700,41.515,41.9468,40.96
2018-06-21,41.544,180485700,42.138,42.3206,40.637
2018-06-22,41.109,104105800,41.998,42.05,40.9651
2018-06-25,38.448,224582400,40.469,40.599,37.875
2018-06-26,39.939,151656300,39.328,40.478,38.905
2018-06-27,39.039,164952000,40.756,41.1587,39.0
2018-06-28,39.542,122026300,39.5,39.69,38.71
2018-06-29,39.143,92286780,39.919,40.133,39.055
2018-07-02,39.818,81256550,38.545,39.838,38.0
2018-07-03,39.052,52803440,39.949,39.998,38.95
2018-07-05,39.839,84181160,39.38,39.924,39.086
2018-07-06,40.825,85683820,39.745,40.865,39.5523
2018-07-09,41.897,110913400,41.595,41.912,41.11
2018-07-10,41.563,92059020,41.724,41.944,41.308
2018-07-11,41.865,96350600,41.134,41.977,41.06
2018-07-12,41.35,127039400,41.5155,41.679,40.78
2018-07-13,39.58,156951100,40.919,41.0,39.5081
2018-07-16,40.048,222254600,39.898,40.3355,39.175
2018-07-17,37.948,583036400,34.695,38.5,34.4
2018-07-18,37.513,217068400,38.124,38.313,37.2355
2018-07-19,36.423,168296300,37.106,37.5749,36.3
2018-07-20,36.105,150894200,36.492,37.05,36.014
2018-07-23,36.266,114634900,35.9145,36.39,35.36
2018-07-24,35.732,128293600,36.694,36.74,35.456
2018-07-25,36.287,83824410,35.757,36.328,35.565
2018-07-26,36.309,69615060,35.819,36.554,35.6625
2018-07-27,35.521,89385230,36.685,36.7,35.165
2018-07-30,33.496,182278100,35.193,35.203,33.402
2018-07-31,33.745,140394400,33.151,34.25,32.8
2018-08-01,33.838,77619860,33.587,34.441,33.402
2018-08-02,34.45,71116700,33.723,34.5,33.471
2018-08-03,34.309,88363080,34.775,34.786,33.8477
2018-08-06,35.092,81865870,34.2865,35.198,34.174
2018-08-07,35.183,79525550,35.323,35.731,34.901
2018-08-08,34.761,53927150,35.221,35.229,34.661
2018-08-09,34.936,46808890,34.796,35.2439,34.5816
2018-08-10,34.587,43275810,34.691,34.91,34.4423
2018-08-13,34.131,68844550,33.989,34.719,33.907
2018-08-14,33.749,57917230,34.209,34.241,33.625
2018-08-15,32.64,117465000,33.403,33.5496,32.1
2018-08-16,32.244,66742190,32.99,33.117,32.1214
2018-08-17,31.678,103702800,31.901,32.4365,31.296
2018-08-20,32.773,135644800,31.464,33.16,31.0928
2018-08-21,33.802,145018800,33.1,34.15,32.97
2018-08-22,34.444,89125480,33.849,34.621,33.7406
2018-08-23,33.917,113121700,34.811,35.008,33.765
2018-08-24,35.882,147056300,34.6,35.915,34.4541
2018-08-27,36.458,173719100,36.7145,37.449,36.0
2018-08-28,36.849,91904090,36.723,36.999,36.038
2018-08-29,36.804,81035920,36.72,36.986,36.291
2018-08-30,37.098,109695000,36.5,37.6809,36.354
2018-08-31,36.768,79180450,37.066,37.6,36.7077
2018-09-04,36.36,75906050,36.647,36.888,36.126
2018-09-05,34.118,130729400,36.0,36.339,33.583
2018-09-06,34.646,130299300,34.744,35.6,34.199
2018-09-07,34.868,90947000,34.22,35.575,34.125
2018-09-10,34.841,57322000,35.227,35.25,34.308
2018-09-11,35.593,61903910,34.467,35.615,34.39
2018-09-12,36.995,103601400,35.908,37.043,35.624
2018-09-13,36.815,83499380,37.191,37.409,36.684
2018-09-14,36.456,47358930,36.855,37.109,36.346
2018-09-17,35.035,70173060,36.422,36.733,34.957
2018-09-18,36.765,103874200,35.367,36.815,35.156
2018-09-19,36.696,118421500,37.395,37.761,35.917
2018-09-20,36.536,67563100,37.026,37.026,36.317
2018-09-21,36.119,118946500,36.659,37.222,36.074
2018-09-24,36.961,92845610,35.9,37.364,35.433
2018-09-25,36.943,67757100,37.023,37.134,36.4492
2018-09-26,37.788,135402200,37.359,38.2,37.088
2018-09-27,38.071,72951230,37.987,38.32,37.6
2018-09-28,37.413,71040660,37.924,38.08,37.373
2018-10-01,38.143,83398870,37.585,38.611,37.559
2018-10-02,37.714,86208810,38.438,38.68,37.383
2018-10-03,37.705,57916860,37.853,38.093,37.4881
2018-10-04,36.365,90523620,37.588,37.592,36.04
2018-10-05,35.135,135124100,35.977,36.35,34.3
2018-10-08,34.91,123675100,34.518,35.2945,33.811
2018-10-09,35.571,87309760,34.848,35.872,34.709
2018-10-10,32.589,170636600,35.352,35.515,32.539
2018-10-11,32.11,160206900,32.494,33.42,31.581
2018-10-12,33.956,148068600,33.957,34.13,32.89
2018-10-15,33.313,111775100,33.763,33.9206,32.693
2018-10-16,34.64,196705600,33.724,34.795,33.0555
2018-10-17,36.47,325641900,37.833,38.0,35.65
2018-10-18,34.671,180677600,36.0673,36.22,34.605
2018-10-19,33.267,166962200,35.1,35.58,33.22
2018-10-22,32.954,170813500,33.31,33.58,32.034
2018-10-23,33.316,148808700,31.8,33.658,31.677
2018-10-24,30.183,189261300,33.228,33.3,30.073
2018-10-25,31.287,132850400,30.712,31.994,30.525
2018-10-26,29.983,195916900,30.051,31.399,29.23
2018-10-29,28.484,216623200,30.526,30.789,27.54
2018-10-30,28.581,236226800,27.557,29.0525,27.1209
2018-10-31,30.178,200929700,29.777,31.15,29.505
2018-11-01,31.738,150316900,30.459,31.845,29.667
2018-11-02,30.91,133561300,31.8,32.188,30.833
2018-11-05,31.544,102474300,31.11,31.753,30.374
2018-11-06,31.084,96597850,31.476,32.022,30.53
2018-11-07,32.75,133080300,31.29,32.856,31.1
2018-11-08,31.792,110080200,32.8,33.205,31.661
2018-11-09,30.347,134631700,31.107,31.298,29.801
2018-11-12,29.407,108864900,30.0,30.249,29.063
2018-11-13,29.44,121171700,29.5,30.355,28.91
2018-11-14,28.673,168073900,30.04,30.184,27.8297
2018-11-15,29.006,98745460,28.551,29.25,28.216
2018-11-16,28.621,90845890,28.714,29.172,28.1
2018-11-19,27.06,124869200,28.379,28.509,26.915
2018-11-20,26.698,166765400,25.463,27.634,25.0
2018-11-21,26.213,110142900,27.442,27.534,26.151
2018-11-23,25.882,52451230,26.011,26.55,25.684
2018-11-26,26.143,124903300,26.055,26.625,25.38
2018-11-27,26.663,109564800,25.924,26.908,25.614
2018-11-28,28.265,147739900,27.198,28.4,26.334
2018-11-29,28.875,150165200,28.232,29.049,27.55
2018-11-30,28.613,118356700,28.8,29.081,28.3061
2018-12-03,29.03,140981000,29.319,29.872,28.458
2018-12-04,27.533,127623200,28.813,29.574,27.472
2018-12-06,28.288,130438300,26.833,28.322,26.714
2018-12-07,26.514,124547200,28.248,28.4209,26.338
2018-12-10,26.97,95825490,26.419,27.118,26.0609
2018-12-11,26.532,98237450,27.408,27.45,26.276
2018-12-12,27.488,114391800,26.766,28.177,26.648
2018-12-13,27.602,83732190,27.764,27.932,27.185
2018-12-14,26.684,99089300,27.181,27.7666,26.5
2018-12-17,26.28,96163010,26.651,27.298,26.1075
2018-12-18,27.094,103304500,26.33,27.575,26.329
2018-12-19,26.677,137679400,26.996,28.087,26.377
2018-12-20,26.058,167693400,26.464,26.99,25.188
2018-12-21,24.639,213593300,26.383,26.45,24.129
2018-12-24,23.388,95476160,24.2,25.065,23.368
2018-12-26,25.367,142037000,23.392,25.45,23.123
2018-12-27,25.5565,121244300,25.011,25.559,24.01
2018-12-28,25.608,109729200,25.794,26.1914,24.98
2018-12-31,26.766,134968800,26.016,27.01,26.0
2019-01-02,26.766,116129700,25.928,26.975,25.658
2019-01-03,27.12,149469700,27.02,27.579,26.443
2019-01-04,29.757,192994500,28.188,29.78,27.854
2019-01-07,31.534,185862600,30.21,31.68,30.165
2019-01-08,32.027,152795500,31.998,32.0593,30.801
2019-01-09,31.996,133079800,31.771,32.3351,31.35
2019-01-10,32.466,133981800,31.457,32.537,31.25
2019-01-11,33.759,194586900,33.096,34.109,32.852
2019-01-14,33.294,104604200,33.424,33.548,32.913
2019-01-15,35.464,211334500,34.96,35.722,34.7
2019-01-16,35.139,153456700,35.4,35.885,34.811
2019-01-17,35.319,182383500,34.95,35.579,34.641
2019-01-18,33.91,265833400,35.197,35.3,33.673
2019-01-22,32.516,179094400,33.489,33.688,32.103
2019-01-23,32.199,134562600,32.825,33.175,31.86
2019-01-24,32.667,111150400,32.06,33.18,31.9
2019-01-25,33.805,111470400,32.872,34.0,32.851
2019-01-28,33.566,86394030,33.47,33.63,32.888
2019-01-29,32.89,76198080,33.587,33.822,32.8151
2019-01-30,34.066,90812660,33.275,34.178,33.08
2019-01-31,33.95,84937250,33.968,34.599,33.8092
2019-02-01,33.985,98226150,33.718,34.684,33.65
2019-02-04,35.134,90240970,34.26,35.2,34.13
2019-02-05,35.581,90307200,35.32,36.0,35.29
2019-02-06,35.219,67072790,35.7,35.704,34.719
2019-02-07,34.471,78503530,34.79,34.875,33.902
2019-02-08,34.757,75502680,33.8,34.8,33.8
2019-02-11,34.573,54381190,35.0,35.287,34.481
2019-02-12,35.997,103881900,34.809,36.0,34.652
2019-02-13,35.177,105297100,35.73,35.96,35.028
2019-02-14,35.907,92803930,35.175,36.045,34.833
2019-02-15,35.687,92180660,35.847,36.44,35.55
2019-02-19,36.192,73796830,35.58,36.5,35.532
2019-02-20,35.991,81014120,36.485,36.671,35.67
2019-02-21,35.697,62171850,36.003,36.285,35.388
2019-02-22,36.302,70777530,36.034,36.613,36.005
2019-02-25,36.391,75375070,36.701,37.149,36.379
2019-02-26,36.497,49246160,36.298,36.57,35.933
2019-02-27,36.287,56216150,36.35,36.803,35.98
2019-02-28,35.81,61572850,36.247,36.639,35.7709
2019-03-01,35.732,54661020,36.226,36.287,35.4692
2019-03-04,35.104,74789140,35.972,36.225,34.8044
2019-03-05,35.43,59199360,35.146,35.617,34.825
2019-03-06,35.961,61941890,35.36,35.988,35.17
2019-03-07,35.26,61444010,36.016,36.286,35.05
2019-03-08,34.96,68912510,34.575,34.992,34.247
2019-03-11,35.886,53426090,35.2,35.898,35.003
2019-03-12,35.627,51617060,35.937,36.013,35.38
2019-03-13,36.121,63991410,35.581,36.248,35.2765
2019-03-14,35.882,52639470,36.05,36.384,35.8101
2019-03-15,36.146,84380900,36.102,36.4,35.889
2019-03-18,36.344,71877420,36.247,37.0971,36.186
2019-03-19,35.878,72347570,36.64,36.696,35.68
2019-03-20,37.522,107846800,35.891,37.59,35.701
2019-03-21,37.787,85229900,37.4,37.9,37.061
2019-03-22,36.101,86271850,37.595,37.643,36.004
2019-03-25,36.623,84645120,35.9,36.704,35.744
2019-03-26,35.997,76482490,36.787,36.838,35.802
2019-03-27,35.337,78264260,36.1,36.247,35.037
2019-03-28,35.461,43498200,35.4485,35.594,34.92
2019-03-29,35.656,47006830,35.716,35.825,35.371
2019-04-01,36.696,69740450,35.9,36.833,35.851
2019-04-02,36.772,51144660,36.625,36.842,36.222
2019-04-03,36.975,53664980,36.926,37.3411,36.619
2019-04-04,36.788,46219650,37.007,37.205,36.24
2019-04-05,36.549,38988880,36.9,36.98,36.466
2019-04-08,36.141,46488770,36.511,36.594,35.993
2019-04-09,36.471,54314670,36.054,36.674,35.9
2019-04-10,36.392,45379630,36.579,36.8848,36.225
2019-04-11,36.765,64161550,36.5,37.012,36.081
2019-04-12,35.114,156055800,36.069,36.175,34.936
2019-04-15,34.887,88190810,35.071,35.221,34.227
2019-04-16,35.946,184164500,35.5,36.4479,35.272
2019-04-17,35.474,180093500,36.505,36.8764,35.06
2019-04-18,36.035,83464700,35.5,36.041,35.164
2019-04-22,37.734,119599400,35.97,37.769,35.9
2019-04-23,38.189,99920220,37.545,38.48,37.4707
2019-04-24,37.423,65199780,38.107,38.19,37.327
2019-04-25,36.833,62425180,37.449,37.476,36.57
2019-04-26,37.485,56158140,36.835,37.514,36.624
2019-04-29,37.183,37649110,37.368,37.4575,36.9115
2019-04-30,37.054,38639730,36.956,37.45,36.8348
2019-05-01,37.881,92572840,37.4,38.599,37.3175
2019-05-02,37.906,53981670,37.8,38.35,37.451
2019-05-03,38.503,51303010,38.153,38.503,37.8272
2019-05-06,37.867,57931440,37.769,38.135,37.6
2019-05-07,37.046,69749240,37.7,37.991,36.581
2019-05-08,36.437,65719570,36.792,36.9,36.136
2019-05-09,36.275,58825720,36.09,36.42,35.275
2019-05-10,36.104,56571230,36.162,36.5258,35.306
2019-05-13,34.526,80266970,35.229,35.426,34.31
2019-05-14,34.561,53530290,34.871,34.995,34.25
2019-05-15,35.499,63401180,34.334,35.65,34.139
2019-05-16,35.931,64414630,35.637,36.4,35.3935
2019-05-17,35.445,47254480,35.639,35.962,35.3785
2019-05-20,34.811,46215150,35.123,35.2418,34.54
2019-05-21,35.427,40263690,35.095,35.6425,34.993
2019-05-22,35.973,62293890,35.801,37.046,35.73
2019-05-23,35.221,56304430,35.55,35.742,34.77
2019-05-24,35.439,38309630,35.541,35.944,35.3791
2019-05-28,35.478,47171440,35.439,36.12,35.364
2019-05-29,34.919,56589130,35.36,35.3848,34.59
2019-05-30,35.185,40080420,35.055,35.421,34.83
2019-05-31,34.328,50234490,34.722,34.934,34.292
2019-06-03,33.663,78495890,34.356,34.766,33.265
2019-06-04,35.34,78916320,34.5,35.361,34.325
2019-06-05,35.573,50200810,35.438,35.788,34.871
2019-06-06,35.713,37099550,35.484,35.821,35.209
2019-06-07,36.087,47773210,35.739,36.515,35.569
2019-06-10,35.201,78102610,36.365,36.71,34.9285
2019-06-11,35.127,53967120,35.5,35.758,34.85
2019-06-12,34.556,45847040,35.182,35.361,34.323
2019-06-13,34.343,62093470,34.723,34.85,33.925
2019-06-14,33.973,50190110,34.163,34.34,33.6155
2019-06-17,35.062,53582190,34.269,35.177,34.206
2019-06-18,35.712,54285420,35.557,36.15,35.375
2019-06-19,36.352,56671560,36.172,36.474,35.612
2019-06-20,36.521,58994670,36.591,37.012,36.1215
2019-06-21,36.921,74483560,36.5,37.145,36.5
2019-06-24,37.104,48302400,37.027,37.5,37.02
2019-06-25,36.03,57503830,37.075,37.0999,35.829
2019-06-26,36.22,36696770,36.16,36.679,36.16
2019-06-27,37.002,41385750,36.32,37.085,36.32
2019-06-28,36.732,45927060,37.026,37.1545,36.487
2019-07-01,37.46,50015180,37.35,37.666,37.2
2019-07-02,37.543,36289620,37.489,37.6,37.031
2019-07-03,38.172,37990090,37.669,38.199,37.584
2019-07-05,38.055,37321620,37.829,38.14,37.5555
2019-07-08,37.616,31134020,37.819,37.825,37.536
2019-07-09,37.993,69328220,37.906,38.476,37.75
2019-07-10,38.1,58787900,38.277,38.434,37.74
2019-07-11,37.95,43362870,38.11,38.454,37.88
2019-07-12,37.325,66369370,37.868,37.9738,37.2792
2019-07-15,36.66,79446800,37.294,37.368,36.23
2019-07-16,36.599,58632220,37.009,37.134,36.492
2019-07-17,36.244,136395400,36.625,36.65,36.175
2019-07-18,32.521,313059000,32.376,32.985,32.03
2019-07-19,31.51,163024800,32.34,32.585,31.423
